chapter	pdf_pages	section	source_kind	material_type	german	canonical_german	editorial_decision	editorial_note	editorial_references	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Mütze	die Mütze	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Gürtel	der Gürtel	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Hut	der Hut	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Schal	der Schal	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Handschuhe	die Handschuhe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Krawatte	die Krawatte	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Brille	die Brille	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Sonnenbrille	die Sonnenbrille	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Armbanduhr	die Armbanduhr	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Schmuck	der Schmuck	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Kette	die Kette	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Ring	der Ring	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	das Armband	das Armband	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Ohrringe	die Ohrringe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Schuhe	die Schuhe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Sandalen	die Sandalen	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Stiefel	die Stiefel	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Schnürstiefel	die Schnürstiefel	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Stiefeletten	die Stiefeletten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Turnschuhe	die Turnschuhe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	REPEATED_IN_BOOK|NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Hausschuhe	die Hausschuhe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Rucksack	der Rucksack	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	die Tasche	die Tasche	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	das Tuch	das Tuch	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Accessoires und Schuhe	Lernwortschatz	phrase	der Reißverschluss	der Reißverschluss	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja	NEEDS_EDITORIAL_REVIEW	Sumber mencetak das Stecknadel; bentuk die Stecknadel dicatat sebagai koreksi ekstraksi yang perlu diverifikasi
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Unterhose	die Unterhose	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Boxershorts	die Boxershorts	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	das Unterhemd	das Unterhemd	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	der Pyjama / der Schlafanzug	der Pyjama / der Schlafanzug	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	der BH / der Büstenhalter	der BH / der Büstenhalter	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	das Nachthemd	das Nachthemd	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Schlafhose	die Schlafhose	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	171	Unterwäsche und Schlafkleidung	Lernwortschatz	phrase	die Haussocken	die Haussocken	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Farben	Lernwortschatz	word	rot	rot	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	rosarot	rosarot	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	dunkelrot	dunkelrot	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	blau	blau	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	hellblau	hellblau	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	gelb	gelb	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	grün	grün	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	dunkelgrün	dunkelgrün	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	orange	orange	REVIEW_EXISTING_VARIANT	Bandingkan bentuk dan fungsi dengan materi katalog yang ditemukan; gabungkan jika maknanya sama.	Goethe A1 Wortliste; Duden/DWDS	HEADWORD_OR_VARIANT_MATCH	de-id-a1-kata-makanan-minuman	die Orange, die Orangen	de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	lila	lila	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	rosa	rosa	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	braun	braun	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	schwarz	schwarz	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	weiß	weiß	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	grau	grau	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	hellgrau	hellgrau	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	beige	beige	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Farben	Lernwortschatz	word	bunt	bunt	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Winter	der Winter	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Herbst	der Herbst	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Frühling	der Frühling	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Sommer	der Sommer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	die Regenzeit	die Regenzeit	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	die Trockenzeit	die Trockenzeit	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	das Oktoberfest	das Oktoberfest	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Adjektive	Lernwortschatz	word	nützlich	nützlich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	nutzlos	nutzlos	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	dünn	dünn	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	dick	dick	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	gut	gut	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 356.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	gut	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	schlecht	schlecht	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	schlecht	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	bequem	bequem	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	unbequem	unbequem	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	schön	schön	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	hässlich	hässlich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	kurz	kurz	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
